Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S101089765,Double-crested Cormorant,Nannopterum auritum,7188,1,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2022-01-20,09:45 AM,eBird - Traveling Count,75,1,2,,2,,,,
S127129147,Double-crested Cormorant,Nannopterum auritum,7188,1,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2023-01-28,02:20 PM,eBird - Traveling Count,925,1,1,,2,,,,
S126263380,Double-crested Cormorant,Nannopterum auritum,7188,1,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-15,02:00 PM,eBird - Traveling Count,70,1,2,,2,,,"Huge congregation of terns, gulls and shorebirds at a central sandbar.",
S19476700,Double-crested Cormorant,Nannopterum auritum,7188,4,US-MA,Suffolk,L1852934,Boston Harbor--Inner Harbor,42.359874,-71.0410005,2014-08-10,04:00 PM,eBird - Casual Observation,0,1,,,3,,,sailing with Rick and Robin,
S95492926,Double-crested Cormorant,Nannopterum auritum,7188,1,US-MA,Worcester,L612185,"The Quag, Sterling",42.4166134,-71.7710209,2021-10-02,11:30 AM,eBird - Traveling Count,30,1,1,,1,,,kayaking,
S96782117,Double-crested Cormorant,Nannopterum auritum,7188,3,US-MA,Worcester,L612185,"The Quag, Sterling",42.4166134,-71.7710209,2021-10-27,04:02 PM,eBird - Stationary Count,5,1,,,2,,,Looking out the back window with Bonnie.  Photos this time.,
S57236507,Double-crested Cormorant,Nannopterum auritum,7188,2,US-MA,Worcester,L9439634,Wayne MacCallum Wildlife Management Area,42.29368,-71.6350793,2019-06-09,08:15 AM,eBird - Traveling Count,75,1,3,,2,,,with Bonnie,
S93731830,Double-crested Cormorant,Nannopterum auritum,7188,15,US-MA,Worcester,L612182,"West Waushacum Pond, Sterling",42.413952,-71.7648411,2021-08-25,06:00 PM,eBird - Traveling Count,50,1,2,,2,,,kayaking with Bonnie,
S94214838,Double-crested Cormorant,Nannopterum auritum,7188,8,US-MA,Worcester,L612182,"West Waushacum Pond, Sterling",42.413952,-71.7648411,2021-09-05,09:10 AM,eBird - Traveling Count,60,1,2,,4,,,"kayaking with Bonnie, Arielle, Jim",
S94472956,Double-crested Cormorant,Nannopterum auritum,7188,13,US-MA,Worcester,L612182,"West Waushacum Pond, Sterling",42.413952,-71.7648411,2021-09-10,05:40 PM,eBird - Traveling Count,50,1,2,,1,,,solo kayak,
S95141978,Double-crested Cormorant,Nannopterum auritum,7188,1,US-MA,Worcester,L464598,Westboro WMA,42.2955958,-71.6157532,2021-09-25,08:00 AM,eBird - Traveling Count,60,1,4,,2,,,,
S29185375,Brown Pelican,Pelecanus occidentalis,7224,2,US-GA,Chatham,L788729,Tybee Island--North Beach,32.0270701,-80.8530664,2016-04-23,11:30 AM,eBird - Traveling Count,60,1,3,,2,,,with Bonnie,
S100851590,Brown Pelican,Pelecanus occidentalis,7224,1,US-FL,Flagler,L3541536,Betty Steflick Memorial Preserve,29.4766984,-81.1335809,2022-01-15,02:15 PM,eBird - Traveling Count,100,1,2,,2,,,Walking the boardwalk,
S100623406,Brown Pelican,Pelecanus occidentalis,7224,6,US-FL,Flagler,L17411480,Jungle Hut Road Park,29.584785,-81.1774815,2022-01-12,03:15 PM,eBird - Traveling Count,75,1,2,,2,,,Walking along the beach,
S125343974,Brown Pelican,Pelecanus occidentalis,7224,2,US-FL,Flagler,L17411480,Jungle Hut Road Park,29.584785,-81.1774815,2023-01-03,03:00 PM,eBird - Traveling Count,45,1,1,,2,,,Beach walk with Bonnie,
S125414433,Brown Pelican,Pelecanus occidentalis,7224,4,US-FL,Flagler,L575162,River to Sea Preserve,29.6620265,-81.2114096,2023-01-04,02:00 PM,eBird - Traveling Count,50,1,1,,2,,,From oceanside boardwalk to the park across the highway.,
S100655615,Brown Pelican,Pelecanus occidentalis,7224,6,US-FL,Flagler,L127306,Washington Oaks Gardens SP,29.6347135,-81.2043542,2022-01-13,09:30 AM,eBird - Traveling Count,90,1,3,,2,,,"Nature trail, formal gardens, The Rocks",
S43094567,Brown Pelican,Pelecanus occidentalis,7224,4,US-FL,Pinellas,L127332,Fort De Soto Park,27.6327266,-82.718157,2018-02-22,10:00 AM,eBird - Traveling Count,120,1,3.5,,2,,,with Bonnie,87045531
S125558180,Brown Pelican,Pelecanus occidentalis,7224,2,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-06,01:30 PM,eBird - Traveling Count,30,1,1,,2,,,Beautiful walk around the shallows.,
S126263380,Brown Pelican,Pelecanus occidentalis,7224,4,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-15,02:00 PM,eBird - Traveling Count,70,1,2,,2,,,"Huge congregation of terns, gulls and shorebirds at a central sandbar.",
S126534023,Brown Pelican,Pelecanus occidentalis,7224,36,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-19,04:30 PM,eBird - Traveling Count,75,1,3,,2,,,Another congregation.  And dolphins.,
S127124207,Brown Pelican,Pelecanus occidentalis,7224,37,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-24,02:05 PM,eBird - Traveling Count,60,1,3,,2,,,Multiple huge congregations on the beaches,
S126992192,Brown Pelican,Pelecanus occidentalis,7224,18,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-26,04:20 PM,eBird - Traveling Count,45,1,2,,2,,,,
S126139244,Brown Pelican,Pelecanus occidentalis,7224,3,US-FL,Volusia,L8077653,Ormond Beach,29.3463463,-81.0657077,2023-01-14,01:38 PM,eBird - Stationary Count,15,1,,,2,,,,
S126144250,Brown Pelican,Pelecanus occidentalis,7224,7,US-FL,Volusia,L11753518,Ormond Beach Plaza beach access,29.3840501,-81.0828373,2023-01-14,02:10 PM,eBird - Stationary Count,20,1,,,2,,,Dolphins,
S48555962,Least Bittern,Ixobrychus exilis,7271,1,US-MA,Essex,L129047,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,2018-09-16,11:15 AM,eBird - Stationary Count,15,1,,,2,,,with Bonnie,
S130016830,Bare-throated Tiger-Heron,Tigrisoma mexicanum,7287,1,CR-H,,L1889428,Puerto Viejo de Sarapiquí--Río Sarapiquí boat tour,10.4688136,-83.9993148,2023-02-28,02:50 PM,eBird - Traveling Count,152,1,6,,13,,,Boat tour with Naturalist Journeys group and river guide.,541273011
S19476751,Great Blue Heron,Ardea herodias,7291,3,US-SC,Charleston,L872308,Magnolia Plantation--Audubon Swamp Garden,32.870973,-80.0848174,2013-03-17,09:30 AM,eBird - Traveling Count,90,0,2,,13,,,Weekly birdwatching group,
S80520827,Great Blue Heron,Ardea herodias,7291,1,US-MD,Dorchester,L13504692,Hyatt Regency Chesapeake Bay,38.5620593,-76.0483932,2021-02-06,10:30 AM,eBird - Traveling Count,98,1,2,,2,,,with Bonnie,
S23711352,Great Blue Heron,Ardea herodias,7291,2,US-MA,Essex,L129084,Sandy Point State Reservation,42.7035658,-70.7790756,2015-05-30,08:15 AM,eBird - Traveling Count,130,1,9,,3,,,with Corinne and Bonnie,
S126614118,Great Blue Heron,Ardea herodias,7291,1,US-FL,Flagler,L3541536,Betty Steflick Memorial Preserve,29.4766984,-81.1335809,2023-01-20,01:40 PM,eBird - Traveling Count,50,1,2,,2,,,,
S125414433,Great Blue Heron,Ardea herodias,7291,1,US-FL,Flagler,L575162,River to Sea Preserve,29.6620265,-81.2114096,2023-01-04,02:00 PM,eBird - Traveling Count,50,1,1,,2,,,From oceanside boardwalk to the park across the highway.,
S100655615,Great Blue Heron,Ardea herodias,7291,1,US-FL,Flagler,L127306,Washington Oaks Gardens SP,29.6347135,-81.2043542,2022-01-13,09:30 AM,eBird - Traveling Count,90,1,3,,2,,,"Nature trail, formal gardens, The Rocks",
S18874045,Great Blue Heron,Ardea herodias,7291,5,US-MA,Middlesex,L2935771,Concord River,42.4672852,-71.351223,2014-06-22,10:00 AM,eBird - Traveling Count,120,1,6.437,,2,,,Kayak with Bonnie,
S68005743,Great Blue Heron,Ardea herodias,7291,1,US-MA,Middlesex,L3872534,Fox Park,42.3600312,-71.255039,2020-04-28,07:20 AM,eBird - Traveling Count,70,1,1.5,,2,,,with Bonnie,
S19970189,Great Blue Heron,Ardea herodias,7291,2,US-MA,Middlesex,L207370,"Fresh Pond, Cambridge",42.383,-71.15,2014-09-28,01:45 AM,eBird - Traveling Count,60,1,3,,2,,,with Bonnie,
S19045007,Great Blue Heron,Ardea herodias,7291,2,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2014-06-01,10:00 AM,eBird - Traveling Count,75,1,1.609,,2,,,with Bonnie,
S18858044,Great Blue Heron,Ardea herodias,7291,3,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2014-06-21,08:00 AM,eBird - Traveling Count,90,1,3.219,,2,,,with Bonnie,
S19160955,Great Blue Heron,Ardea herodias,7291,8,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2014-07-20,07:00 AM,eBird - Traveling Count,60,1,1.609,,2,,,with Bonnie,
S20218477,Great Blue Heron,Ardea herodias,7291,3,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2014-10-12,02:30 AM,eBird - Traveling Count,45,1,1,,2,,,with Bonnie,
S22923947,Great Blue Heron,Ardea herodias,7291,6,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2015-04-18,09:30 AM,eBird - Traveling Count,60,1,2,,2,,,with Bonnie,
S30204460,Great Blue Heron,Ardea herodias,7291,1,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2016-06-12,11:00 AM,eBird - Traveling Count,45,1,2,,2,,,with Bonnie,
S37007583,Great Blue Heron,Ardea herodias,7291,3,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2017-05-20,07:35 AM,eBird - Traveling Count,120,1,4,,2,,,with Bonnie,
S45036786,Great Blue Heron,Ardea herodias,7291,1,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2018-04-28,08:45 AM,eBird - Traveling Count,120,1,5,,2,,,with Bonnie,
S68244408,Great Blue Heron,Ardea herodias,7291,1,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2020-05-02,08:30 AM,eBird - Traveling Count,90,1,3,,2,,,with Bonnie,
S68536976,Great Blue Heron,Ardea herodias,7291,2,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2020-05-07,06:50 AM,eBird - Traveling Count,90,1,3,,2,,,with Bonnie,
S67808138,Great Blue Heron,Ardea herodias,7291,1,US-MA,Middlesex,L1132416,Heard's Conservation Land--Heard Pond,42.3553251,-71.3839459,2020-04-25,06:35 AM,eBird - Stationary Count,20,1,,,2,,,with Bonnie,
S18858241,Great Blue Heron,Ardea herodias,7291,1,US-MA,Middlesex,L207386,Middlesex Fells Reservation,42.4521799,-71.1098195,2014-06-14,01:00 PM,eBird - Traveling Count,120,1,6.437,,2,,,with Jeffrey,
S19044787,Great Blue Heron,Ardea herodias,7291,2,US-MA,Middlesex,L2961070,Middlesex Fells Reservation--Wright's Pond,42.4415681,-71.0999751,2014-05-11,11:00 AM,eBird - Traveling Count,60,1,1.609,,3,,"unforgettable, spectacular landing",with Bonnie and Jeffrey,
S127129147,Great Blue Heron,Ardea herodias,7291,1,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2023-01-28,02:20 PM,eBird - Traveling Count,925,1,1,,2,,,,
S109051314,Great Blue Heron,Ardea herodias,7291,1,US-MA,Worcester,L612185,"The Quag, Sterling",42.4166134,-71.7710209,2022-05-05,08:30 AM,eBird - Traveling Count,60,1,2,,1,,,kayak,
S93731830,Great Blue Heron,Ardea herodias,7291,2,US-MA,Worcester,L612182,"West Waushacum Pond, Sterling",42.413952,-71.7648411,2021-08-25,06:00 PM,eBird - Traveling Count,50,1,2,,2,,,kayaking with Bonnie,
S94214838,Great Blue Heron,Ardea herodias,7291,1,US-MA,Worcester,L612182,"West Waushacum Pond, Sterling",42.413952,-71.7648411,2021-09-05,09:10 AM,eBird - Traveling Count,60,1,2,,4,,,"kayaking with Bonnie, Arielle, Jim",
S94472956,Great Blue Heron,Ardea herodias,7291,2,US-MA,Worcester,L612182,"West Waushacum Pond, Sterling",42.413952,-71.7648411,2021-09-10,05:40 PM,eBird - Traveling Count,50,1,2,,1,,,solo kayak,
S95141978,Great Blue Heron,Ardea herodias,7291,1,US-MA,Worcester,L464598,Westboro WMA,42.2955958,-71.6157532,2021-09-25,08:00 AM,eBird - Traveling Count,60,1,4,,2,,,,
S47523791,Gray Heron,Ardea cinerea,7299,1,GB-SCT,Dumfries and Galloway,L5825891,Sweetheart Abbey,54.9801196,-3.6192511,2018-07-29,04:48 PM,eBird - Casual Observation,,0,,,2,,Flying overhead,with Bonnie,
S19476751,Great Egret,Ardea alba,7323,6,US-SC,Charleston,L872308,Magnolia Plantation--Audubon Swamp Garden,32.870973,-80.0848174,2013-03-17,09:30 AM,eBird - Traveling Count,90,0,2,,13,,,Weekly birdwatching group,
S48555962,Great Egret,Ardea alba,7323,5,US-MA,Essex,L129047,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,2018-09-16,11:15 AM,eBird - Stationary Count,15,1,,,2,,,with Bonnie,
S70430752,Great Egret,Ardea alba,7323,1,US-MA,Essex,L129047,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,2020-06-14,09:05 AM,eBird - Traveling Count,20,1,1,,2,,,with Bonnie,
S88468316,Great Egret,Ardea alba,7323,1,US-MA,Essex,L129047,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,2021-05-18,07:00 AM,eBird - Stationary Count,20,1,,,2,,,,
S70430230,Great Egret,Ardea alba,7323,1,US-MA,Essex,L444818,Parker River NWR--Maintenance Area,42.756722,-70.8052111,2020-06-14,08:35 AM,eBird - Stationary Count,25,1,,,2,,,with Bonnie,
S23178806,Great Egret,Ardea alba,7323,6,US-MA,Essex,L129084,Sandy Point State Reservation,42.7035658,-70.7790756,2015-05-02,08:15 AM,eBird - Traveling Count,135,1,10,,2,,,with Bonnie,
S23711352,Great Egret,Ardea alba,7323,6,US-MA,Essex,L129084,Sandy Point State Reservation,42.7035658,-70.7790756,2015-05-30,08:15 AM,eBird - Traveling Count,130,1,9,,3,,,with Corinne and Bonnie,
S100851590,Great Egret,Ardea alba,7323,1,US-FL,Flagler,L3541536,Betty Steflick Memorial Preserve,29.4766984,-81.1335809,2022-01-15,02:15 PM,eBird - Traveling Count,100,1,2,,2,,,Walking the boardwalk,
S125343974,Great Egret,Ardea alba,7323,1,US-FL,Flagler,L17411480,Jungle Hut Road Park,29.584785,-81.1774815,2023-01-03,03:00 PM,eBird - Traveling Count,45,1,1,,2,,,Beach walk with Bonnie,
S20218477,Great Egret,Ardea alba,7323,1,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2014-10-12,02:30 AM,eBird - Traveling Count,45,1,1,,2,,,with Bonnie,
S43094567,Great Egret,Ardea alba,7323,2,US-FL,Pinellas,L127332,Fort De Soto Park,27.6327266,-82.718157,2018-02-22,10:00 AM,eBird - Traveling Count,120,1,3.5,,2,,,with Bonnie,87045971
S129654068,Great Egret,Ardea alba,7323,1,CR-C,,L22815072,La Casona del Cafetal,9.8281096,-83.8114373,2023-02-25,12:00 PM,eBird - Stationary Count,80,1,,,12,,,Lunching with Naturalist Journeys group,
S19476751,Snowy Egret,Egretta thula,7352,1,US-SC,Charleston,L872308,Magnolia Plantation--Audubon Swamp Garden,32.870973,-80.0848174,2013-03-17,09:30 AM,eBird - Traveling Count,90,0,2,,13,,,Weekly birdwatching group,
S101291446,Snowy Egret,Egretta thula,7352,3,US-GA,Chatham,L2754456,Chatham Co. Wetlands Preserve,31.9884761,-81.2908459,2022-01-23,10:00 AM,eBird - Traveling Count,60,1,3,,2,,,,
S23178806,Snowy Egret,Egretta thula,7352,1,US-MA,Essex,L129084,Sandy Point State Reservation,42.7035658,-70.7790756,2015-05-02,08:15 AM,eBird - Traveling Count,135,1,10,,2,,,with Bonnie,
S23711352,Snowy Egret,Egretta thula,7352,2,US-MA,Essex,L129084,Sandy Point State Reservation,42.7035658,-70.7790756,2015-05-30,08:15 AM,eBird - Traveling Count,130,1,9,,3,,,with Corinne and Bonnie,
S100851590,Snowy Egret,Egretta thula,7352,1,US-FL,Flagler,L3541536,Betty Steflick Memorial Preserve,29.4766984,-81.1335809,2022-01-15,02:15 PM,eBird - Traveling Count,100,1,2,,2,,,Walking the boardwalk,
S126614118,Snowy Egret,Egretta thula,7352,1,US-FL,Flagler,L3541536,Betty Steflick Memorial Preserve,29.4766984,-81.1335809,2023-01-20,01:40 PM,eBird - Traveling Count,50,1,2,,2,,,,
S100655615,Snowy Egret,Egretta thula,7352,6,US-FL,Flagler,L127306,Washington Oaks Gardens SP,29.6347135,-81.2043542,2022-01-13,09:30 AM,eBird - Traveling Count,90,1,3,,2,,,"Nature trail, formal gardens, The Rocks",
S127129147,Snowy Egret,Egretta thula,7352,1,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2023-01-28,02:20 PM,eBird - Traveling Count,925,1,1,,2,,,,
S126992192,Snowy Egret,Egretta thula,7352,1,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-26,04:20 PM,eBird - Traveling Count,45,1,2,,2,,,,
S130016830,Snowy Egret,Egretta thula,7352,2,CR-H,,L1889428,Puerto Viejo de Sarapiquí--Río Sarapiquí boat tour,10.4688136,-83.9993148,2023-02-28,02:50 PM,eBird - Traveling Count,152,1,6,,13,,,Boat tour with Naturalist Journeys group and river guide.,541272161
S19476751,Little Blue Heron,Egretta caerulea,7356,1,US-SC,Charleston,L872308,Magnolia Plantation--Audubon Swamp Garden,32.870973,-80.0848174,2013-03-17,09:30 AM,eBird - Traveling Count,90,0,2,,13,,,Weekly birdwatching group,
S23178806,Little Blue Heron,Egretta caerulea,7356,2,US-MA,Essex,L129084,Sandy Point State Reservation,42.7035658,-70.7790756,2015-05-02,08:15 AM,eBird - Traveling Count,135,1,10,,2,,,with Bonnie,
S100851590,Little Blue Heron,Egretta caerulea,7356,1,US-FL,Flagler,L3541536,Betty Steflick Memorial Preserve,29.4766984,-81.1335809,2022-01-15,02:15 PM,eBird - Traveling Count,100,1,2,,2,,,Walking the boardwalk,
S126614118,Little Blue Heron,Egretta caerulea,7356,2,US-FL,Flagler,L3541536,Betty Steflick Memorial Preserve,29.4766984,-81.1335809,2023-01-20,01:40 PM,eBird - Traveling Count,50,1,2,,2,,,,
S100766186,Little Blue Heron,Egretta caerulea,7356,3,US-FL,Flagler,L575162,River to Sea Preserve,29.6620265,-81.2114096,2022-01-14,03:30 PM,eBird - Traveling Count,60,1,3,,2,,,Walking trails and beach,
S43094567,Little Blue Heron,Egretta caerulea,7356,1,US-FL,Pinellas,L127332,Fort De Soto Park,27.6327266,-82.718157,2018-02-22,10:00 AM,eBird - Traveling Count,120,1,3.5,,2,,,with Bonnie,87046221
S125558180,Little Blue Heron,Egretta caerulea,7356,2,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-06,01:30 PM,eBird - Traveling Count,30,1,1,,2,,,Beautiful walk around the shallows.,
S126534023,Little Blue Heron,Egretta caerulea,7356,1,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-19,04:30 PM,eBird - Traveling Count,75,1,3,,2,,,Another congregation.  And dolphins.,
S129654068,Little Blue Heron,Egretta caerulea,7356,1,CR-C,,L22815072,La Casona del Cafetal,9.8281096,-83.8114373,2023-02-25,12:00 PM,eBird - Stationary Count,80,1,,,12,,,Lunching with Naturalist Journeys group,
S129653836,Cattle Egret,Bubulcus ibis,7370,11,CR-C,,L1743730,Finca Cristina,9.8417667,-83.8487111,2023-02-25,11:00 AM,eBird - Casual Observation,,0,,,12,,,Cow pasture passed while traveling by bus with Naturalist Journeys group,
S126614118,white egret sp.,Ardea/Egretta/Bubulcus sp.,7374,1,US-FL,Flagler,L3541536,Betty Steflick Memorial Preserve,29.4766984,-81.1335809,2023-01-20,01:40 PM,eBird - Traveling Count,50,1,2,,2,,,,
S101089765,white egret sp.,Ardea/Egretta/Bubulcus sp.,7374,2,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2022-01-20,09:45 AM,eBird - Traveling Count,75,1,2,,2,,,,
S125747097,white egret sp.,Ardea/Egretta/Bubulcus sp.,7374,2,US-FL,St. Johns,L1802913,Ft. Matanzas peninsula,29.7076391,-81.2297841,2023-01-08,12:45 PM,eBird - Traveling Count,60,1,1,,2,,,,
S43143206,Green Heron,Butorides virescens,7384,1,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2018-02-24,12:25 PM,eBird - Stationary Count,15,1,,,2,,,with Bonnie,87276921
S101089765,Green Heron,Butorides virescens,7384,1,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2022-01-20,09:45 AM,eBird - Traveling Count,75,1,2,,2,,,,
S126137957,Green Heron,Butorides virescens,7384,1,US-FL,Volusia,L22198305,Ormond Memorial Art Museum & Gardens,29.289819,-81.0449839,2023-01-14,12:45 PM,eBird - Traveling Count,15,1,0.5,,2,,,,
S19476751,White Ibis,Eudocimus albus,7474,2,US-SC,Charleston,L872308,Magnolia Plantation--Audubon Swamp Garden,32.870973,-80.0848174,2013-03-17,09:30 AM,eBird - Traveling Count,90,0,2,,13,,,Weekly birdwatching group,
S126614118,White Ibis,Eudocimus albus,7474,1,US-FL,Flagler,L3541536,Betty Steflick Memorial Preserve,29.4766984,-81.1335809,2023-01-20,01:40 PM,eBird - Traveling Count,50,1,2,,2,,,,
S100936507,White Ibis,Eudocimus albus,7474,21,US-FL,Flagler,L17466082,Bird of Paradise Nature Preserve,29.5923453,-81.245696,2022-01-17,01:00 PM,eBird - Traveling Count,20,1,0.5,,2,,,,
S100623406,White Ibis,Eudocimus albus,7474,1,US-FL,Flagler,L17411480,Jungle Hut Road Park,29.584785,-81.1774815,2022-01-12,03:15 PM,eBird - Traveling Count,75,1,2,,2,,,Walking along the beach,
S43094567,White Ibis,Eudocimus albus,7474,2,US-FL,Pinellas,L127332,Fort De Soto Park,27.6327266,-82.718157,2018-02-22,10:00 AM,eBird - Traveling Count,120,1,3.5,,2,,,with Bonnie,87045821
S43143206,White Ibis,Eudocimus albus,7474,3,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2018-02-24,12:25 PM,eBird - Stationary Count,15,1,,,2,,,with Bonnie,
S101089765,White Ibis,Eudocimus albus,7474,7,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2022-01-20,09:45 AM,eBird - Traveling Count,75,1,2,,2,,,,
S127129147,White Ibis,Eudocimus albus,7474,4,US-FL,Pinellas,L127329,Sawgrass Lake Park,27.8398,-82.6705,2023-01-28,02:20 PM,eBird - Traveling Count,925,1,1,,2,,,,529138911
S130027804,King Vulture,Sarcoramphus papa,7545,2,CR-H,,L2881930,La Selva (OTS Reserve)--Road to Puerto Viejo River,10.4390267,-84.0076017,2023-02-28,08:16 AM,eBird - Traveling Count,135,1,3,,13,,,with Naturalist Journeys group and local guides,
